Type,Buy,Cur.,Sell,Cur..1,Fee,Cur..2,Exchange,Group,Comment,Date
Deposit,2.190555868,SUI,0.0,,0.0,,Koinly,,,07-01-2024 20:21:38
Deposit,1.047607,USDCET,0.0,,0.0,,Koinly,,,07-01-2024 20:21:38
Withdrawal,0.0,,46238361.0,FUD,0.0,,Koinly,SUI,,08-01-2024 22:09:12
Deposit,0.000380468,SUI,0.0,,0.0,,Koinly,,,08-01-2024 22:09:12
Deposit,10.065187,USDCET,0.0,,0.0,,Koinly,,,08-01-2024 22:09:12
Withdrawal,0.0,,5.735755298,SUI,0.0,,Koinly,SUI,,08-01-2024 22:09:33
Withdrawal,0.0,,11.329104,USDCET,0.0,,Koinly,SUI,,08-01-2024 22:09:33
Deposit,1.398160445,SUI,0.0,,0.0,,Koinly,,,08-01-2024 22:10:33
Deposit,0.61851,USDCET,0.0,,0.0,,Koinly,,,08-01-2024 22:10:33
Deposit,0.741681,USDCET,0.0,,0.0,,Koinly,,,10-01-2024 19:11:30
Deposit,1.887730312,SUI,0.0,,0.0,,Koinly,,,10-01-2024 19:11:30
Deposit,214.989094,USDCET,0.0,,0.0,,Koinly,,,11-01-2024 04:19:41
Deposit,0.39096998,SUI,0.0,,0.0,,Koinly,,,11-01-2024 04:19:41
Withdrawal,0.0,,8.056797,USDCET,0.0,,Koinly,SUI,,11-01-2024 04:20:17
Withdrawal,0.0,,8.930309407,SUI,0.0,,Koinly,SUI,,11-01-2024 04:20:17
Trade,113.196157028,SUI,104.040284,USDCET,0.0,,Koinly,SUI,,11-01-2024 04:21:47
Withdrawal,0.0,,113.17983124,SUI,0.0,,Koinly,SUI,,11-01-2024 04:22:06
Withdrawal,0.0,,101.058831,USDCET,0.0,,Koinly,SUI,,11-01-2024 04:22:06
Deposit,230.056969,USDCET,0.0,,0.0,,Koinly,,,11-01-2024 18:45:10
Deposit,1.277685649,SUI,0.0,,0.0,,Koinly,,,11-01-2024 18:45:10
Deposit,0.000348472,SUI,0.0,,0.0,,Koinly,,,11-01-2024 18:45:40
Trade,107.496766472,SUI,116.499546,USDCET,0.0,,Koinly,SUI,,11-01-2024 18:46:01
Withdrawal,0.0,,116.750796,USDCET,0.0,,Koinly,SUI,,11-01-2024 18:46:26
Withdrawal,0.0,,105.25916333,SUI,0.0,,Koinly,SUI,,11-01-2024 18:46:26
Deposit,1.010512778,SUI,0.0,,0.0,,Koinly,,,12-01-2024 02:58:36
Deposit,0.676327,USDCET,0.0,,0.0,,Koinly,,,12-01-2024 02:58:36
Deposit,1.415420805,SUI,0.0,,0.0,,Koinly,,,12-01-2024 16:43:12
Deposit,1.21155,USDCET,0.0,,0.0,,Koinly,,,12-01-2024 16:43:12
Deposit,4.344803615,SUI,0.0,,0.0,,Koinly,,,12-01-2024 18:16:03
Deposit,746.753146853,SUI,0.0,,0.0,,Koinly,,,12-01-2024 18:17:42
Trade,435.324514,USDCET,378.567866503,SUI,0.0,,Koinly,SUI,,12-01-2024 18:18:04
Withdrawal,0.0,,437.212391,USDCET,0.0,,Koinly,SUI,,12-01-2024 18:18:25
Withdrawal,0.0,,119.322234894,SUI,0.0,,Koinly,SUI,,12-01-2024 18:18:25
Trade,149.04557,USDCET,129.626728285,SUI,0.0,,Koinly,SUI,,12-01-2024 18:18:38
Withdrawal,0.0,,149.04557,USDCET,0.0,,Koinly,SUI,,12-01-2024 18:18:52
Withdrawal,0.0,,40.715757501,SUI,0.0,,Koinly,SUI,,12-01-2024 18:18:52
Trade,68.987523,USDCET,60.002916944,SUI,0.0,,Koinly,SUI,,12-01-2024 18:19:23
Withdrawal,0.0,,18.964141492,SUI,0.0,,Koinly,SUI,,12-01-2024 18:20:19
Withdrawal,0.0,,68.987523,USDCET,0.0,,Koinly,SUI,,12-01-2024 18:20:19
Trade,6.900908,USDCET,6.002869596,SUI,0.0,,Koinly,SUI,,12-01-2024 18:20:35
Withdrawal,0.0,,6.900908,USDCET,0.0,,Koinly,SUI,,12-01-2024 18:20:58
Withdrawal,0.0,,1.89742518,SUI,0.0,,Koinly,SUI,,12-01-2024 18:20:58
Deposit,0.216434,USDCET,0.0,,0.0,,Koinly,,,12-01-2024 18:21:32
Deposit,0.281425616,SUI,0.0,,0.0,,Koinly,,,12-01-2024 18:21:32
Deposit,0.538222,USDCET,0.0,,0.0,,Koinly,,,12-01-2024 20:06:19
Deposit,0.664633916,SUI,0.0,,0.0,,Koinly,,,12-01-2024 20:06:19
Deposit,1.185537241,SUI,0.0,,0.0,,Koinly,,,12-01-2024 22:19:34
Deposit,0.745307,USDCET,0.0,,0.0,,Koinly,,,12-01-2024 22:19:34
Deposit,2.178145695,SUI,0.0,,0.0,,Koinly,,,13-01-2024 02:49:21
Deposit,2.142243,USDCET,0.0,,0.0,,Koinly,,,13-01-2024 02:49:21
Deposit,0.702326816,SUI,0.0,,0.0,,Koinly,,,13-01-2024 13:15:54
Deposit,1115.43465,USDCET,0.0,,0.0,,Koinly,,,13-01-2024 13:15:54
Trade,439.298722712,SUI,559.428624,USDCET,0.0,,Koinly,SUI,,13-01-2024 13:16:20
Withdrawal,0.0,,439.450341405,SUI,0.0,,Koinly,SUI,,13-01-2024 13:16:50
Withdrawal,0.0,,559.648232,USDCET,0.0,,Koinly,SUI,,13-01-2024 13:16:50
Deposit,0.24605,USDCET,0.0,,0.0,,Koinly,,,13-01-2024 14:13:22
Deposit,0.553973726,SUI,0.0,,0.0,,Koinly,,,13-01-2024 14:13:22
Deposit,582.220495,USDCET,0.0,,0.0,,Koinly,,,13-01-2024 15:34:03
Deposit,422.479030441,SUI,0.0,,0.0,,Koinly,,,13-01-2024 15:34:03
Trade,62.458179718,SUI,80.0,USDCET,0.0,,Koinly,SUI,,13-01-2024 15:35:12
Trade,47.247023,USDCET,37.001938824,SUI,0.0,,Koinly,SUI,,13-01-2024 15:35:52
