ID (read-only),Parent ID (read-only),Date (UTC),Type,Tag,From Wallet (read-only),From Wallet ID,From Amount,From Currency,To Wallet (read-only),To Wallet ID,To Amount,To Currency,Fee Amount,Fee Currency,Net Worth Amount,Net Worth Currency,Fee Worth Amount,Fee Worth Currency,Net Value (read-only),Fee Value (read-only),Value Currency (read-only),Deleted,From Source (read-only),To Source (read-only),Negative Balances (read-only),Missing Rates (read-only),Missing Cost Basis (read-only),Synced To Accounting At (UTC read-only),TxSrc,TxDest,TxHash,Description
032CDB9708AA59D7B6F171DA89102E80,,2023-11-26 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,28.383829,ADA;1865,0.0,,0.0,,0.0,,10.9737873889,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 449
9E35BB20FC72E5B0612607DAA7F7A612,,2023-11-21 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,27.152339,ADA;1865,0.0,,0.0,,0.0,,10.0772594509,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 448
5453262976DF83C8FF0B3C35AD198209,,2023-11-16 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,25.249924,ADA;1865,0.0,,0.0,,0.0,,9.3304411825,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 447
6989CFA0C80B389A0312F0C0A599339E,,2023-11-11 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,30.692232,ADA;1865,0.0,,0.0,,0.0,,11.8572844597,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 446
999F2AB9FC0E8F79910647F7420FC27A,,2023-11-06 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,28.284585,ADA;1865,0.0,,0.0,,0.0,,10.3579574936,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 445
9407355B2968250FF592B9C834840A4E,,2023-11-01 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,26.315461,ADA;1865,0.0,,0.0,,0.0,,8.031898913,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 444
B0E9050B34E047C84AC49F0CD30031F7,,2023-10-27 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,28.309991,ADA;1865,0.0,,0.0,,0.0,,8.1823834448,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 443
358E4AC3E8CE73E4CE91EA4F08065461,,2023-10-22 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,33.2922,ADA;1865,0.0,,0.0,,0.0,,8.6818428892,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 442
FD377BB93FAFC30D9EA5325A99AD51AE,,2023-10-17 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,25.55491,ADA;1865,0.0,,0.0,,0.0,,6.3160194853,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 441
9E0B4315D422B21E27340F64E1F3DFCC,,2023-10-12 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,23.004943,ADA;1865,0.0,,0.0,,0.0,,5.6451920865,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 440
405E43F6701E14C2BD637EA175B56822,,2023-10-07 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,28.931256,ADA;1865,0.0,,0.0,,0.0,,7.4773482143,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 439
2948D749DC4A46D1C9EBFC94C2581BE6,,2023-10-02 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,27.299671,ADA;1865,0.0,,0.0,,0.0,,7.0810916875,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 438
522C5E92AC9EF4AC0FAEC3394F1A8CBD,,2023-09-27 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,28.00908,ADA;1865,0.0,,0.0,,0.0,,6.84768342,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 437
EF0009F7425B2A85808A4838EDDEE91E,,2023-09-22 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,25.131354,ADA;1865,0.0,,0.0,,0.0,,6.1365878244,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 436
39B728B26D5CF7B9AD1018DD6A289C6C,,2023-09-17 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,28.827717,ADA;1865,0.0,,0.0,,0.0,,7.0989530267,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 435
DE3096FC1CE77A7BDAF93BDC47C76023,,2023-09-12 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,28.069622,ADA;1865,0.0,,0.0,,0.0,,6.9429400293,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 434
979671402A119F813F7F9617D96B451E,,2023-09-07 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,36.395813,ADA;1865,0.0,,0.0,,0.0,,9.3677415809,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 433
70D189572DB7B5D7BC68C44F10AF84E5,,2023-09-02 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,21.118631,ADA;1865,0.0,,0.0,,0.0,,5.3899017133,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 432
3695B64E475BF3E0080453BC4C28FE13,,2023-08-28 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,26.884885,ADA;1865,0.0,,0.0,,0.0,,7.1510850823,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 431
DDE11848665DAF87A4F1C1F17FF8E0C1,,2023-08-23 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,25.506307,ADA;1865,0.0,,0.0,,0.0,,6.7902664765,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 430
B9C21086DFD41599EE86C3F41F83AAFB,,2023-08-18 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,25.535145,ADA;1865,0.0,,0.0,,0.0,,6.7501255311,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 429
FDE496CF5228A2CDCE4EC2D4CA3E2177,,2023-08-13 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,26.907198,ADA;1865,0.0,,0.0,,0.0,,7.8317564986,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 428
DCD677FB4E6244F46348B8DE4A011E94,,2023-08-08 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,31.144805,ADA;1865,0.0,,0.0,,0.0,,9.3530706453,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 427
6BC509742C3F5DF2907AA725A60F6D3E,,2023-08-03 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,30.672883,ADA;1865,0.0,,0.0,,0.0,,9.023552487,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 426
F169B4D74FB6E48FCF1D11908CA6BB26,,2023-07-29 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,28.253931,ADA;1865,0.0,,0.0,,0.0,,8.834986856,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 425
125EEC819323BDE3560EDB74C90D126E,,2023-07-24 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,23.483588,ADA;1865,0.0,,0.0,,0.0,,7.1789595783,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 424
3F3FE6A141B557422F5D0A434990FC3A,,2023-07-19 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,24.229658,ADA;1865,0.0,,0.0,,0.0,,7.8732408981,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 423
D90DFC2A08E5763A94E0E15443EB8779,,2023-07-14 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,18.455868,ADA;1865,0.0,,0.0,,0.0,,5.9926245549,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 422
10AC4AFAE09AFF668B5FAA0A6F5F68C6,,2023-07-09 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,29.95442,ADA;1865,0.0,,0.0,,0.0,,8.5287382422,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 421
9E5595883A7639C328C722704A256A3B,,2023-07-04 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,23.815096,ADA;1865,0.0,,0.0,,0.0,,7.0408126113,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 420
EEA019BF63CEC48C13B9489C130A7A12,,2023-06-29 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,29.46768,ADA;1865,0.0,,0.0,,0.0,,8.0943400063,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 419
13A7F2491A8205C3568A1510FD7C637E,,2023-06-24 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,31.813955,ADA;1865,0.0,,0.0,,0.0,,9.2356415807,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 418
ECFE3EA15A44BA61799612CEE745C6EE,,2023-06-19 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,35.992025,ADA;1865,0.0,,0.0,,0.0,,9.3931127679,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 417
3414EBD399F7B9864C1A7CD4243CF9C3,,2023-06-14 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,25.222231,ADA;1865,0.0,,0.0,,0.0,,6.5783054298,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 416
7D21029BA8809F39860A4FA3C3A7E45E,,2023-06-09 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,27.709349,ADA;1865,0.0,,0.0,,0.0,,8.3571001476,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 415
D08B49EC43F900ADA7815B24FC168FEF,,2023-06-04 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,33.005408,ADA;1865,0.0,,0.0,,0.0,,12.5530912497,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 414
3520BEF92A284E4007AD69CD55A09BA3,,2023-05-30 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,32.850517,ADA;1865,0.0,,0.0,,0.0,,12.4058837768,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 413
CC76181CB0FAE893D62C37F55D1D3893,,2023-05-25 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,32.551158,ADA;1865,0.0,,0.0,,0.0,,11.6447507124,0.0,USD;10,false,,api,false,false,,,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,,,Rewards for epoch 412
DAB5DCA519D9022A7B66A2EA6DCB462F,,2023-05-20 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,37.884096,ADA;1865,0.0,,0.0,,0.0,,13.8456746274,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 411
63F2D739634FBE9CE8E503345863D97E,,2023-05-15 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,15.479135,ADA;1865,0.0,,0.0,,0.0,,5.7130167784,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 410
55FEAEB34993E9A987F9CA6264EB8713,,2023-05-10 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,26.885881,ADA;1865,0.0,,0.0,,0.0,,9.8795301805,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 409
EACDF4828019CDC4B7C0E886EE8D9A69,,2023-05-05 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,39.438825,ADA;1865,0.0,,0.0,,0.0,,15.5626968467,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 408
EFBD79B78FD896D398A0FD9843469116,,2023-04-30 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,4.117294,ADA;1865,0.0,,0.0,,0.0,,1.6375209107,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 407
EA40D052A69E35A05A9D96960918B7DA,,2023-04-25 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,4.194179,ADA;1865,0.0,,0.0,,0.0,,1.645295037,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 406
FD73880DA7772E549CC0CC4044D352E2,,2023-04-20 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,24.298526,ADA;1865,0.0,,0.0,,0.0,,9.7767889782,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 405
FAAFDA75E0873382B9BB4DD4686F2F22,,2023-04-15 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,24.359693,ADA;1865,0.0,,0.0,,0.0,,11.0130576546,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 404
F2103FD545351EEE13E3DDC9E6B87553,,2023-04-10 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,24.084785,ADA;1865,0.0,,0.0,,0.0,,9.4263131413,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 403
ABE27DAE5FF075727BDB4F2CAD64F537,,2023-04-05 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,10.0022,ADA;1865,0.0,,0.0,,0.0,,3.9183814893,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 402
BDF3B7F2DABEB1103AD402DAB8FFEBA5,,2023-03-31 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,10.041372,ADA;1865,0.0,,0.0,,0.0,,4.0620656715,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 401
0E5731F45461689E0EE9499AF5557A0D,,2023-03-26 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,13.098132,ADA;1865,0.0,,0.0,,0.0,,4.6361430472,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 400
6B5FD2D1C59913D1F20FA146C0BE9ECF,,2023-03-21 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.385774,ADA;1865,0.0,,0.0,,0.0,,6.4824100694,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 399
8C21B07CA6CFA9CB0D8519CCC98ACF81,,2023-03-16 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.192208,ADA;1865,0.0,,0.0,,0.0,,5.5243690144,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 398
21D466BCFFBBED9209FE573787207355,,2023-03-11 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,12.058481,ADA;1865,0.0,,0.0,,0.0,,3.692763977,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 397
5D00EA8FB089B4723129C6D5BE442B94,,2023-03-06 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,18.223001,ADA;1865,0.0,,0.0,,0.0,,6.0377877237,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 396
544F139C795C40266D3E74F9EE13D51C,,2023-03-01 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.495294,ADA;1865,0.0,,0.0,,0.0,,7.0132628617,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 395
715EAF8D3B00A9C231D01CB6BC8F58CB,,2023-02-24 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,13.522466,ADA;1865,0.0,,0.0,,0.0,,4.9117111731,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 394
73AA274A6F270CA5134093C679350253,,2023-02-19 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,21.663586,ADA;1865,0.0,,0.0,,0.0,,8.7106472463,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 393
F89989173691CD6B89E40987077D4734,,2023-02-14 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,15.821912,ADA;1865,0.0,,0.0,,0.0,,6.1129092614,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 392
9F1D6061EAD436D715816C22FA665560,,2023-02-09 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.439356,ADA;1865,0.0,,0.0,,0.0,,6.3939368327,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 391
701901BB5195F1A4341765E301656817,,2023-02-04 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,13.364587,ADA;1865,0.0,,0.0,,0.0,,5.3871108859,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 390
0B12A0F5177DB534404CFF93E2D9246E,,2023-01-30 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.365192,ADA;1865,0.0,,0.0,,0.0,,7.1742330387,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 389
EEFA0613E089EBB20F51A06853F19480,,2023-01-25 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,18.739927,ADA;1865,0.0,,0.0,,0.0,,6.9913985354,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 388
15EE5EAC2D81385E6F66717068DC7246,,2023-01-20 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,18.470015,ADA;1865,0.0,,0.0,,0.0,,6.6568602275,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 387
CC218D1BA5D574A0CF748F0A2D3AA7B3,,2023-01-15 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,16.73091,ADA;1865,0.0,,0.0,,0.0,,5.8714824949,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 386
F15D9ED7A12FBD79F0EDB0A7C38E3E52,,2023-01-10 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.584551,ADA;1865,0.0,,0.0,,0.0,,5.6852623233,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 385
A028AE55C61DBE41AD013F787CB8177F,,2023-01-05 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,12.839273,ADA;1865,0.0,,0.0,,0.0,,3.4568448996,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 384
F2EE6F51C3545F6294D5C75B97AD4685,,2022-12-31 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,15.638444,ADA;1865,0.0,,0.0,,0.0,,3.8828060314,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 383
9E20098D1B6910F1F6A62FFA51B5B158,,2022-12-26 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,16.850532,ADA;1865,0.0,,0.0,,0.0,,4.4470720236,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 382
B6FCB3D3E01D410360DF58C19DCF045F,,2022-12-21 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,22.58897,ADA;1865,0.0,,0.0,,0.0,,5.6725226024,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 381
