Type,Buy,Cur.,Sell,Cur..1,Fee,Cur..2,Exchange,Group,Comment,Date
Staking,0.05001,TIA,0.0,,0.0,,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/A37B6FF647A39907A31D05CA8FDB52B1C54F9BF8A520FFEFD7CBFD10EAB79186,01-01-2024 22:43:27
Staking,0.006412,TIA,0.0,,0.0,,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/A37B6FF647A39907A31D05CA8FDB52B1C54F9BF8A520FFEFD7CBFD10EAB79186,01-01-2024 22:43:27
Staking,0.021678,TIA,0.0,,0.0,,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/A37B6FF647A39907A31D05CA8FDB52B1C54F9BF8A520FFEFD7CBFD10EAB79186,01-01-2024 22:43:27
Staking,0.039991,TIA,0.0,,0.0,,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/A37B6FF647A39907A31D05CA8FDB52B1C54F9BF8A520FFEFD7CBFD10EAB79186,01-01-2024 22:43:27
Deposit,1.0,TIA,0.0,,0.0,,tia_staking,,STAKING     https://www.mintscan.io/celestia/tx/3AFEA5B13DFB9DDD3ED309C35EFD4DB6DD8B51279F785C968B93EEF65650D24D,01-01-2024 22:43:52
Withdrawal,0.0,,1.0,TIA,0.0,,tia_blockchain,,STAKING     https://www.mintscan.io/celestia/tx/3AFEA5B13DFB9DDD3ED309C35EFD4DB6DD8B51279F785C968B93EEF65650D24D,01-01-2024 22:43:52
Staking,1.6e-05,TIA,0.0,,0.002207,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,STAKING     https://www.mintscan.io/celestia/tx/3AFEA5B13DFB9DDD3ED309C35EFD4DB6DD8B51279F785C968B93EEF65650D24D,01-01-2024 22:43:52
Staking,0.005953,TIA,0.0,,0.0,,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/53BF0E28D7F49D2162EBF5932655BC7480158E8F6DCCFD3686A225D0799776E5,06-01-2024 07:16:35
Staking,0.009281,TIA,0.0,,0.0,,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/53BF0E28D7F49D2162EBF5932655BC7480158E8F6DCCFD3686A225D0799776E5,06-01-2024 07:16:35
Staking,0.018601,TIA,0.0,,0.0,,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/53BF0E28D7F49D2162EBF5932655BC7480158E8F6DCCFD3686A225D0799776E5,06-01-2024 07:16:35
Staking,0.037126,TIA,0.0,,0.0,,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/53BF0E28D7F49D2162EBF5932655BC7480158E8F6DCCFD3686A225D0799776E5,06-01-2024 07:16:35
Staking,0.046407,TIA,0.0,,0.0,,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/53BF0E28D7F49D2162EBF5932655BC7480158E8F6DCCFD3686A225D0799776E5,06-01-2024 07:16:35
Staking,0.26358,TIA,0.0,,0.013121,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/53BF0E28D7F49D2162EBF5932655BC7480158E8F6DCCFD3686A225D0799776E5,06-01-2024 07:16:35
Withdrawal,0.0,,0.3,TIA,0.0,,tia_blockchain,,STAKING     https://www.mintscan.io/celestia/tx/585356B691DC7C3C52A7A3912B07982328AD6A5FC8D243300A70E691C77167E5,06-01-2024 07:17:52
Deposit,0.3,TIA,0.0,,0.0,,tia_staking,,STAKING     https://www.mintscan.io/celestia/tx/585356B691DC7C3C52A7A3912B07982328AD6A5FC8D243300A70E691C77167E5,06-01-2024 07:17:52
Staking,5.3e-05,TIA,0.0,,0.002206,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,STAKING     https://www.mintscan.io/celestia/tx/585356B691DC7C3C52A7A3912B07982328AD6A5FC8D243300A70E691C77167E5,06-01-2024 07:17:52
Staking,0.004975,TIA,0.0,,0.0,,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/1EF236370A68190B621B29FC70A347FA5A8C9FC127555142BE078FEA080391D9,09-01-2024 23:06:31
Staking,0.007757,TIA,0.0,,0.0,,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/1EF236370A68190B621B29FC70A347FA5A8C9FC127555142BE078FEA080391D9,09-01-2024 23:06:31
Staking,0.015547,TIA,0.0,,0.0,,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/1EF236370A68190B621B29FC70A347FA5A8C9FC127555142BE078FEA080391D9,09-01-2024 23:06:31
Staking,0.031031,TIA,0.0,,0.0,,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/1EF236370A68190B621B29FC70A347FA5A8C9FC127555142BE078FEA080391D9,09-01-2024 23:06:31
Staking,0.038789,TIA,0.0,,0.0,,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/1EF236370A68190B621B29FC70A347FA5A8C9FC127555142BE078FEA080391D9,09-01-2024 23:06:31
Staking,0.220734,TIA,0.0,,0.006559,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/1EF236370A68190B621B29FC70A347FA5A8C9FC127555142BE078FEA080391D9,09-01-2024 23:06:31
Other Fee,0.0,,0.0,,0.001912,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/C2B4BC0C220FEA337BDDC7C82C050DAF6B6499CAB0C9B2B8E69A1E54B67E0507,11-01-2024 23:02:57
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/2399980A71B73D8CE87BE32789B8D0A9676D98C5C3F27D1A758BD2770A04F7A5,11-01-2024 23:09:16
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/6DA392CB398DF603D0B444940EFD9AE5ED5BF7A56CC070B5174978C0CAB4EABE,11-01-2024 23:09:30
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/A333A322BEC6D0C9F334372A7038034F22FE89826565475DCFFA72C651A39EE2,11-01-2024 23:09:44
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/5FDB07DECBD3E0B38E99CB979BCBBB7222BC574901B80645AABC15652F2E303E,11-01-2024 23:10:29
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/96AFB4E2CFB3D016CEE861F4FE2255D516EDA72612A8434106D873789E6E9D43,11-01-2024 23:11:54
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/36A8C2E6A91643A93471C2F3B5CA2BE1679FF4A126FF985B7518CB87230918FC,11-01-2024 23:13:30
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/3A374AA284D3665F33F2F643B1251EAB0AA91F783AEAD12096FB72BF522DC095,11-01-2024 23:13:52
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/41B9B6083153FC15D4649DAEFA97B7ABD5DF87E43CF71E799C174D0E11E6BD63,11-01-2024 23:14:21
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/F955D07660995F8B50B27E5DE3D36F5C0B4129E056564E476CC8C7EF0D9C2637,11-01-2024 23:15:03
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/8BA47B2630180FB3DB23CBA736431663E020C4895C3359991CEDE6C644AA6814,11-01-2024 23:15:17
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/920FE085BE098E31A162FAC0F4BE0BF501EB63BF089884153F7024AFC1F4F7BB,11-01-2024 23:17:10
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/6427481F2DBE11E77E6FA5B9F95C51E4A572682B268B8A3771B6D6D9701EFCAE,11-01-2024 23:17:38
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/73C361182538740567B1E461459F3CCFF66A7688C3B25CA77C70ECE6DACF48FB,11-01-2024 23:18:45
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/372FE2C8A2A96C87B32E4DC07341AB5B81880B657E26E2A4AC2FF0B44C7C8ABA,11-01-2024 23:19:09
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/E436BE89988654B8623FF275D8FFAC3F814F26F87D7C641DD17A1F5C664B7470,11-01-2024 23:20:04
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/E21D4BE8A516FEB864994C46DBF3B080A1159D3CF01D5E1EABD2146636DDC425,11-01-2024 23:20:19
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/F4C345D6933D6154BDE9D9AE06F213616FB5CCAB65796D4AFDDA0DA80D275230,11-01-2024 23:20:31
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/33033804BB9E4B0E48D8A7B054225EC8CAF60A0FDDD949B69F9DC8D64B00C7EE,11-01-2024 23:21:13
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/422E70E0A73DBA77754070E2989B5671CD9D5635F3660A5FDCEABB3191F61989,11-01-2024 23:23:06
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/9BB1D6F273FA5F8ADFA94528B79ED262F50D9F684C1DEB2EB97DF5E57E7DB2CC,11-01-2024 23:35:28
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/4463278E00126730902825A0D095E156FCBDF1921E079B8C8F28E668F01EE4BC,11-01-2024 23:48:57
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/D543543F83B0672DE6D6C6F02BC3E12E4CCEEF8314A08CB22AB74D5D1B4F424C,12-01-2024 00:04:55
Other Fee,0.0,,0.0,,0.001912,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/F0EB01CB23D14BC80F23DC83C8D72D1CE46DAF712C73E7CE0272CA53EE31A555,12-01-2024 00:05:49
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/36ECB4791968E0A2DBE12FA0641A2FBABF09CBD3DAE5FC528776F14B4A874EA0,12-01-2024 00:48:47
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/1C172DF822F2058960D64F9C146269CC9D41E2F8692D2E18FFDB631F3F0E9C40,12-01-2024 00:49:10
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/C84515C82C0C8C66BF92FF16FB9FFC0C5370C9E8A5136887DCC978ABA00CF087,12-01-2024 00:49:49
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/A18C02A0F3730810CBD2AD5414F540625D5F1DB9AD3D51350B3AD0F783E04868,12-01-2024 00:50:12
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/EDF45C7222F42374E41FE701DEAEE37AD86013784F375BC1307A858FA2CF9260,12-01-2024 00:53:22
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/7B2E2449FB336B5DAC5723A3613596E5A42AA61D2138A9D73988FC505883639C,12-01-2024 00:54:23
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/30CCCDE8DDA7896587B4AC00BCD16923507CA2D77B2DC8E8DD7DEE9DB012C952,12-01-2024 00:55:00
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/C068A20A982F11F16C038CBAD55FE9656E992F030E27ED905DA69D5B29BB2923,12-01-2024 00:55:37
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/F33F04139FFBF2596AC334C0A441FBD6E1F0220B873FAC1E91150E6767135B03,12-01-2024 00:56:02
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/E76F59D261311632942BC1DC5FBDDC9A375BA5C0D51AA1801B7093EB5C2C9246,12-01-2024 00:57:56
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/66D958E5A823A823366969796E88940EF371519988A76BF3C69F8328D20FB32D,12-01-2024 00:58:20
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/889E4EF5569020ECD4B2A50C787CFBFAB176AA7CFF09CCD6B6C15536D94E3803,12-01-2024 00:59:09
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/72291701880E371AF055E382AAE1AD451311F50C62563A85834BB7BCCD2FD7B6,12-01-2024 00:59:34
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/41CBD1F93460B7B71A348D27A57921D13FB690F7F166CD5CF1FC79E58A86677C,12-01-2024 00:59:58
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/2FE774C6D4ADF932FDD65DCDEE7114442E50AC14AF96876226538F207544F7B3,12-01-2024 01:00:41
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/7380C6C267BC66D9B7BD3C0314413FFE8A16D10536344D2008B5451936EB8E0B,12-01-2024 01:01:05
Other Fee,0.0,,0.0,,0.001911,TIA,tia_blockchain,celestia1c425ckmve2489atttx022qpc02gxspa29wmh0d,https://www.mintscan.io/celestia/tx/B9EEF16EF79F32920AD61275233D8F47C0687D9E2D6216C25EAFA696DAA929ED,12-01-2024 01:02:31
