Type,Buy,Cur.,Sell,Cur..1,Fee,Cur..2,Exchange,Group,Comment,Date
Withdrawal,0.0,,492.9267912,FIL,0.00120883,FIL,Binance US,53645554,,08-11-2023 19:44:00
Withdrawal,0.0,,2504.457157,FET,34.21884342,FET,Binance US,53645554,,09-11-2023 00:46:00
Deposit,950.0,USDT,0.0,,0.0,,Binance US,53645554,,14-11-2023 22:42:00
Trade,115.0,IOTA,21.4935,USDT,0.46,IOTA,Binance US,53645554,,15-11-2023 00:36:00
Trade,390.0,IOTA,74.1,USDT,1.56,IOTA,Binance US,53645554,,15-11-2023 00:41:00
Trade,14.0,IOTA,2.6712,USDT,0.056,IOTA,Binance US,53645554,,15-11-2023 00:41:00
Trade,298.0,IOTA,56.2624,USDT,1.192,IOTA,Binance US,53645554,,15-11-2023 00:41:00
Trade,456.0,IOTA,86.5032,USDT,1.824,IOTA,Binance US,53645554,,15-11-2023 00:41:00
Trade,7.0,IOTA,1.316,USDT,0.028,IOTA,Binance US,53645554,,15-11-2023 00:41:00
Trade,344.0,IOTA,65.6352,USDT,1.376,IOTA,Binance US,53645554,,15-11-2023 00:41:00
Trade,14.0,IOTA,2.6908,USDT,0.056,IOTA,Binance US,53645554,,15-11-2023 00:41:00
Trade,14.0,IOTA,2.6516,USDT,0.056,IOTA,Binance US,53645554,,15-11-2023 00:41:00
Trade,341.0,IOTA,64.0739,USDT,1.364,IOTA,Binance US,53645554,,15-11-2023 00:41:00
Trade,2099.0,IOTA,396.0813,USDT,8.396,IOTA,Binance US,53645554,,15-11-2023 00:41:00
Trade,7.0,IOTA,1.3426,USDT,0.028,IOTA,Binance US,53645554,,15-11-2023 00:41:00
Trade,169.0,IOTA,31.9917,USDT,0.676,IOTA,Binance US,53645554,,15-11-2023 00:41:00
Trade,141.0,IOTA,27.1284,USDT,0.564,IOTA,Binance US,53645554,,15-11-2023 00:41:00
Trade,167.0,IOTA,31.9304,USDT,0.668,IOTA,Binance US,53645554,,15-11-2023 00:41:00
Trade,395.0,IOTA,74.0625,USDT,1.58,IOTA,Binance US,53645554,,15-11-2023 00:41:00
